id,name,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,wine_category,taste_group,is_organic,bottled_volume,packaging_closing,container_type,category,sub_category,price,inventory,is_on_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
8953,Tommasi Le Rosse Pinot Grigio,ítalía,,venezie,2014,12.0,pinot grigio,02M,f,750.0,skruf,flaska,white,,2350.0,631,f,f,f,2004-07-01,t,f
8954,Mumm Cordon Rouge Brut,frakkland,champagne,champagne,,12.0,,04,f,375.0,f-korkur,flaska,bubbly,,3499.0,24,f,f,f,2012-05-01,t,f
8955,Moet & Chandon Brut Imperial,frakkland,champagne,champagne,,12.0,,04,f,200.0,f-korkur,flaska,bubbly,,2290.0,84,f,f,f,2010-10-01,t,f
8995,Baron Otard VSOP,frakkland,cognac,cognac,,40.0,,,f,500.0,skruf,flaska,strong,brandy,5699.0,34,f,f,f,2006-12-01,t,f
9005,Jack Daniel's Old No. 7,bandaríkin,,,,40.0,,,f,700.0,,flaska,strong,whisky,7099.0,151,f,f,f,2003-01-01,t,f
9096,The Famous Grouse,stórabretland,skotland,skotland,,40.0,,,f,500.0,skruf,flaska,strong,whisky,4399.0,222,f,f,f,2008-07-01,t,f
9097,Hardy VSOP,frakkland,cognac,fine champagne,,40.0,,,f,700.0,tkorkur,flaska,strong,brandy,7999.0,18,f,f,f,2015-06-01,t,f
9099,Hardy XO,frakkland,cognac,fine champagne,,40.0,,,f,700.0,,flaska,strong,brandy,13399.0,6,f,f,f,2010-11-01,t,f
9101,Staropramen Prague,tékkland,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,289.0,1368,f,f,f,2015-01-01,t,f
9105,Faxe Red,danmörk,,,,5.0,,62ÁK,f,500.0,,dós,beer,,326.0,503,f,f,f,2014-06-01,t,f
9116,Arnaldo Caprai Collepiano Sagrantino de Montefalco,ítalía,umbria,sagrantino di montefalco,2008,14.5,sagrantino,01T,f,750.0,korkur,flaska,red,,6290.0,3,f,f,f,2014-07-01,t,f
9156,Faustino VII Tempranillo,spánn,,rioja,2011,13.0,tempranillo,01M,f,375.0,korkur,flaska,red,,998.0,256,f,f,f,2005-10-01,t,f
9165,Santa Alvara Sauvignon Blanc,chile,valledecen,valle central,2014,13.5,sauvignon blanc,02M,f,750.0,skruf,flaska,white,,1699.0,12,f,f,f,2009-03-01,t,f
9171,Santa Alvara Cabernet Sauvignon,chile,valledecen,valle central,2011,13.5,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,1699.0,6,f,f,f,2009-03-01,t,f
9179,Sartori Amarone,ítalía,veneto,valpolicella,2011,15.0,corvina,01M,f,750.0,korkur,flaska,red,,3898.0,18,f,f,f,2011-02-01,t,f
9184,Beronia Tempranillo,spánn,,rioja,2012,14.5,tempranillo,01M,f,750.0,korkur,flaska,red,,2498.0,21,f,f,f,2005-02-01,t,f
9185,Kangaroo Ridge Cabernet Sauvignon,ástralía,enginn,south eastern australia,2014,13.0,cabernet sauvignon,01L,f,3000.0,,box,red,,6780.0,28,f,f,f,2015-11-01,t,f
9193,Tenuta Sant'Antonio Nanfre Valpolicella,ítalía,veneto,valpolicella,2013,13.5,corvina,01M,f,750.0,korkur,flaska,red,,2299.0,60,f,f,f,2015-11-01,t,f
9194,Tenuta Sant'Antonio Monti Garbi Ripasso,ítalía,veneto,valpolicella,2011,14.0,corvina,01M,f,750.0,korkur,flaska,red,,2999.0,79,f,f,f,2013-02-01,t,f
9195,Era Montepulciano d'Abruzzo,ítalía,abruzzo,abruzzo,2012,12.5,montepulciano,01M,t,750.0,korkur,flaska,red,,1898.0,6,f,f,f,2014-07-01,t,f
9206,Hobgoblin,stórabretland,,,,5.2,,61ÖL,f,500.0,crown,flaska,beer,,689.0,0,f,f,f,2010-11-01,t,f
9217,Morande Gran Reserva Merlot,chile,valledecen,valle del maipo,2011,14.5,merlot,01T,f,750.0,korkur,flaska,red,,2799.0,15,f,f,f,2013-07-01,t,f
9286,Canepa Classico Chardonnay,chile,valledecen,valle central,2014,13.0,chardonnay,02M,f,750.0,skruf,flaska,white,,1549.0,0,f,f,f,2015-09-01,t,f
9310,Westmalle Trappist Tripel,belgía,,,,9.5,,61ÖL,f,330.0,crown,flaska,beer,,888.0,48,f,f,f,2013-01-01,t,f
9313,Francois d'Allaines Bourgogne Pinot Noir,frakkland,bourgogne,bourgogne,2013,12.0,pinot noir,01L,f,750.0,stkork-d,flaska,red,,2990.0,48,f,f,f,2009-10-01,t,f
9321,Erdinger Weissbrau gjafaaskja m/glasi,þýskaland,,,,5.3,,62HV,f,1000.0,crown,gjafaaskja,beer,,2223.0,0,f,f,f,2008-12-01,t,t
9340,Sunrise Cabernet Sauvignon,chile,valledecen,valle central,2012,13.0,cabernet sauvignon,01M,f,3000.0,,box,red,,5699.0,171,f,f,f,2005-02-01,t,f
9416,Louis Jadot Savigny les Beaune La Dominode 1er Cru,frakkland,bourgogne,savigny-les-beaune 1er cru,2009,13.5,pinot noir,01M,f,750.0,korkur,flaska,red,,6449.0,24,f,f,f,2016-01-01,t,f
9417,Marimar Estate Pinot Noir,bandaríkin,northcoast,russian river valley,2009,14.5,pinot noir,01M,f,750.0,korkur,flaska,red,,6175.0,18,f,f,f,2012-11-01,t,f
9453,Jacquesson Millesimé,frakkland,champagne,champagne,1996,12.0,pinot noir,,f,750.0,f-korkur,flaska,bubbly,,17553.0,0,f,f,f,2008-12-15,t,f
9461,Norton Reserva Cabernet Sauvignon,argentína,mendoza,mendoza,2011,14.5,cabernet sauvignon,01T,f,750.0,stkork-d,flaska,red,,2995.0,24,f,f,f,2015-06-01,t,f
9497,Norton Reserva Malbec,argentína,mendoza,mendoza,2011,14.5,malbec,01T,f,750.0,stkork-d,flaska,red,,2995.0,24,f,f,f,2015-06-01,t,f
9506,Villa Lucia Pinot Grigio,ítalía,,venezie,2014,12.0,pinot grigio,02L,f,750.0,skruf,flaska,white,,1599.0,1212,f,f,f,2005-12-01,t,f
9510,Poggio al Casone Chianti Superiore,ítalía,toskana,chianti,2011,12.5,sangiovese,01M,t,750.0,stkork-d,flaska,red,,1999.0,384,f,f,f,2006-02-01,t,f
9525,Castillo Perelada 3 Fincas,spánn,catalunya,emporda,2012,14.5,samsó,01T,f,750.0,korkur,flaska,red,,2385.0,48,f,f,f,2015-02-01,t,f
9555,Placido Pinot Grigio,ítalía,sikiley,terre siciliane,2014,12.0,pinot grigio,02L,f,750.0,skruf,flaska,white,,1699.0,12,f,f,f,2015-05-01,t,f
9559,Mouton Cadet,frakkland,bordeaux,bordeaux,2011,12.5,cabernet sauvignon,01M,f,375.0,korkur,flaska,red,,1197.0,59,f,f,f,2013-10-01,t,f
9562,Lindemans Chardonnay,ástralía,enginn,south eastern australia,2014,12.0,chardonnay,02M,f,3000.0,,box,white,,6695.0,0,f,f,f,2005-09-01,t,f
9563,Lindemans Shiraz Cabernet,ástralía,enginn,south eastern australia,2014,12.5,shiraz,01MM,f,3000.0,,box,red,,6739.0,3,f,f,f,2005-07-01,t,f
9607,Peter Lehmann Art'n'Soul Riesling,ástralía,,south australia,2013,11.0,riesling,02L,f,750.0,skruf,flaska,white,,1999.0,53,f,f,f,2010-06-01,t,f
9615,Gato Negro Cabernet Sauvignon,chile,valledecen,valle central,2013,11.5,cabernet sauvignon,01L,f,187.5,skruf,flaska,red,,418.0,178,f,f,f,2011-01-01,t,f
9618,Gato Negro Sauvignon Blanc,chile,valledecen,valle central,2014,12.0,sauvignon blanc,02L,f,187.5,skruf,flaska,white,,429.0,287,f,f,f,2011-01-01,t,f
9621,Gallo Family Vineyards White Grenache,bandaríkin,kalifornía,kalifornía,2011,9.5,grenache blanc,03M,f,3000.0,,box,rose,,4398.0,0,f,f,f,2009-08-01,t,f
9633,Hollandia,holland,,,,5.0,,60LL,f,500.0,,dós,beer,,318.0,2568,f,f,f,2008-07-01,t,f
9640,Cortel Napoleon VSOP,frakkland,,,,36.0,,,f,700.0,,flaska,strong,brandy,5499.0,38,f,f,f,1996-12-01,t,f
9650,Concha y Toro Trio,chile,valledecen,rapel valley,2013,13.5,merlot,01M,f,750.0,skruf,flaska,red,,2099.0,633,f,f,f,2006-01-01,t,f
9656,Leonardo Chianti,ítalía,toskana,chianti,2013,12.5,sangiovese,01M,f,750.0,korkur,flaska,red,,1999.0,144,f,f,f,2006-04-01,t,f
9669,Conde de Valdemar Finca Alto Cantabria Barrica,spánn,,rioja,2013,13.5,viura,02M,f,750.0,korkur,flaska,white,,2398.0,12,f,f,f,2015-04-01,t,f
9672,Tuborg Gold,ísland,,,,5.5,,60LL,f,330.0,,dós,beer,,289.0,4960,f,f,f,2008-11-01,t,f
9673,Sarpa di Poli,ítalía,,,,40.0,,,f,700.0,smella,flaska,strong,fruitbrandy,8196.0,14,f,f,f,2010-04-01,t,f
9723,Tópas Vodkaskot,ísland,,,,27.0,,,f,700.0,skruf,flaska,strong,shots,5169.0,183,f,f,f,2005-10-01,t,f
9724,Opal Vodkaskot,ísland,,,,27.0,,,f,700.0,skruf,flaska,strong,shots,5169.0,49,f,f,f,2005-10-01,t,f
9731,Grolsch,holland,,,,5.0,,60LL,f,500.0,,dós,beer,,359.0,2400,f,f,f,2000-01-01,t,f
9739,Vina Albali Barrel Aged Tempranillo,spánn,castilla l,valdepenas,2013,13.0,tempranillo,01M,f,3000.0,vitop,box,red,,6075.0,55,f,f,f,2015-06-01,t,f
9742,Pasqua Soave,ítalía,veneto,soave,2013,12.0,garganega,02L,f,1500.0,skruf,flaska,white,,2995.0,42,f,f,f,2006-06-01,t,f
9747,Castillo Perelada 5 Fincas Reserva,spánn,catalunya,emporda costa brava,2011,14.5,garnacha,01T,f,750.0,korkur,flaska,red,,2920.0,70,f,f,f,2011-04-01,t,f
9813,Cepa Gavilan,spánn,castilla y,ribera del duero,2011,14.0,tempranillo,01M,f,750.0,korkur,flaska,red,,2779.0,28,f,f,f,2013-07-01,t,f
9817,Slots Pilsner,danmörk,,,,4.6,,60LL,f,330.0,,dós,beer,,189.0,6792,f,f,f,2005-09-01,t,f
9818,Slots Classic,danmörk,,,,4.6,,60LL,f,330.0,,dós,beer,,189.0,9480,f,f,f,2009-10-01,t,f
9819,Slots Guld,danmörk,,,,5.9,,60LL,f,330.0,,dós,beer,,257.0,6792,f,f,f,2009-10-01,t,f
9825,Víking Lite,ísland,,,,4.4,,60LL,f,330.0,,dós,beer,,249.0,9900,f,f,f,2006-05-01,t,f
9840,Bols Parfait Amour,holland,,,,24.0,,,f,500.0,skruf,flaska,strong,liqueur,3299.0,12,f,f,f,2008-11-01,t,f
9851,Senorio de los Llanos Crianza,spánn,,valdepenas,2009,12.5,tempranillo,01L,f,750.0,skruf,flaska,red,,1599.0,144,f,f,f,2009-03-01,t,f
9852,2006 Chateau Mouton Rothschild,frakkland,bordeaux,pauillac,2006,13.0,,,f,750.0,korkur,flaska,red,,70754.0,0,f,f,f,2010-10-01,t,f
9855,Bacardi Limon,þýskaland,,,,32.0,,,f,700.0,skruf,flaska,strong,snaps,5599.0,190,f,f,f,1999-05-03,t,f
9858,Opal Vodkaskot,ísland,,,,27.0,,,f,500.0,skruf,flaska,strong,shots,3799.0,199,f,f,f,2006-02-01,t,f
9859,Tópas Vodkaskot,ísland,,,,27.0,,,f,500.0,skruf,flaska,strong,shots,3799.0,205,f,f,f,2006-01-01,t,f
9876,Chateau Corbin,frakkland,bordeaux,saint-emilion grand cru,2002,13.5,merlot,,f,750.0,,flaska,red,,6881.0,0,f,t,f,2005-07-11,f,f
9908,Porto Cruz Blanc,portúgal,,,,19.0,,,f,750.0,,flaska,fortified,port,3458.0,0,f,t,f,2011-11-01,f,f
9914,Víking Lite,ísland,,,,4.4,,60LL,f,330.0,crown,flaska,beer,,293.0,1344,f,f,f,2006-08-01,t,f
9933,Domaine Drouhin Willamette Valley Pinot Noir,bandaríkin,oregon,willamette valley,2010,13.5,pinot noir,01M,f,750.0,korkur,flaska,red,,5999.0,12,f,f,f,2013-03-01,t,f
9936,Isole e Olena Chardonnay Collezione Privata,ítalía,toskana,toscana,2013,14.0,chardonnay,02T,f,750.0,skruf,flaska,white,,5190.0,5,f,f,f,2012-08-01,t,f
9963,Gull Lite,ísland,,,,4.4,,60LL,f,330.0,crown,flaska,beer,,289.0,0,f,f,f,2006-05-01,t,f
9991,Reyka Vodka,ísland,,,,40.0,,,f,700.0,korkur,flaska,strong,vodka,6299.0,89,f,f,f,2006-05-01,t,f
9997,Hendrick's Gin,stórabretland,,,,41.4,,,f,700.0,,flaska,strong,gin,9499.0,22,f,f,f,2013-11-01,t,f
10037,Caussade XO,frakkland,armagnac,armagnac ac,,40.0,,,f,750.0,,flaska,strong,brandy,14989.0,0,f,f,f,2010-10-01,t,f
10046,Meukow VSOP smáflöskur,frakkland,cognac,cognac,,40.0,,,f,50.0,,flaska,strong,brandy,690.0,0,f,t,f,2005-12-01,f,f
10048,Rosemount GTR,ástralía,enginn,south eastern australia,2015,10.0,gewurztraminer,02LM,f,3000.0,,box,white,,6642.0,0,f,f,f,2006-03-01,t,f
10083,Solar Viejo Crianza,spánn,,rioja,2011,14.0,tempranillo,01M,f,750.0,korkur,flaska,red,,1890.0,84,f,f,f,2015-04-01,t,f
10089,Kirsberry,danmörk,,,,14.8,,,f,700.0,skruf,flaska,fortified,fruit,2899.0,66,f,f,f,2008-11-01,t,f
10091,Anakena Carmenere Tama Vineyard Selection,chile,valledecen,peumo,2009,13.5,carmenere,01T,f,750.0,korkur,flaska,red,,2265.0,0,f,f,f,2015-05-01,t,f
10096,Zywiec,pólland,,,,5.6,,60LL,f,500.0,,dós,beer,,389.0,0,f,f,f,2015-12-01,t,f
10098,Dehesa La Granja,spánn,castilla y,castilla y leon,2005,14.0,tempranillo,01M,f,750.0,korkur,flaska,red,,2865.0,30,f,f,f,2012-11-01,t,f
10103,Brio de Cantenac Brown,frakkland,bordeaux,margaux,2009,13.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,5299.0,18,f,f,f,2010-01-01,t,f
10114,Chateau d'Agassac,frakkland,bordeaux,haut-medoc,2007,13.0,merlot,01T,f,750.0,korkur,flaska,red,,3999.0,12,f,f,f,2008-12-18,t,f
10121,Castillo Perelada Brut Rosado,spánn,,cava,,11.5,trepat,,f,750.0,,flaska,bubbly,,2347.0,0,f,t,f,2011-04-01,f,f
10126,Underberg 12x20 ml í álboxi,þýskaland,,,,44.0,,,f,240.0,skruf,álbox,strong,bitterspice,3989.0,20,f,f,f,2013-07-01,t,t
10161,Samuel Adams Winter Lager,bandaríkin,,,,5.5,,60DL,f,355.0,crown,flaska,beer,,539.0,0,t,f,f,2015-11-01,t,f
10163,Fortius Tempranillo,spánn,navarra,navarra,2011,13.5,tempranillo,01M,f,750.0,korkur,flaska,red,,1899.0,11,f,f,f,2007-05-01,t,f
10196,Prunotto Barbaresco,ítalía,piemonte,barbaresco,2011,13.5,nebbiolo,01M,f,750.0,korkur,flaska,red,,4698.0,6,f,f,f,2008-11-01,t,f
10203,Passoa,frakkland,,,,17.0,,,f,1000.0,skruf,flaska,strong,liqueur,5399.0,16,f,f,f,1999-10-01,t,f
10218,Crasto Douro,portúgal,,douro,2010,13.5,tinta roriz,01M,f,750.0,korkur,flaska,red,,2790.0,21,f,f,f,2014-05-01,t,f
10236,Kollwentz Welschriesling,austurríki,burgenland,burgenland,2008,11.0,welschriesling,,f,750.0,,flaska,white,,2469.0,0,f,t,f,2010-04-01,f,f
10274,Jacob's Creek Sparkling Rose,ástralía,barossa,barossa valley,,11.5,chardonnay,04,f,750.0,f-korkur,flaska,bubbly,,1899.0,138,f,f,f,2009-11-01,t,f
10276,Faxe Amber,danmörk,,,,5.0,,60LL,f,500.0,,dós,beer,,329.0,1667,f,f,f,2002-03-01,t,f
10285,Remy Martin XO Excellence,frakkland,cognac,cognac,,40.0,,,f,700.0,,flaska,strong,brandy,24999.0,0,f,f,f,2015-10-01,t,f
10288,Santa Helena Merlot,chile,valledecen,valle central,2013,13.0,merlot,01L,f,3000.0,flextap,box,red,,5929.0,86,f,f,f,2015-04-01,t,f
10309,Two Oceans Fresh & Fruity,suðurafríka,,western cape,2013,12.0,,02L,f,3000.0,,box,white,,5199.0,170,f,f,f,2006-10-01,t,f
10310,Havana Club Anejo 7 ára,kúba,,,,40.0,,,f,500.0,,flaska,strong,rum,4998.0,0,f,f,f,2011-06-01,t,f
10316,Le Bonheur Prima Merlot Cabernet Sauvignon,suðurafríka,coastalreg,simonsberg stellenbosch,2007,13.5,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,3690.0,0,f,f,f,2014-06-01,t,f
10320,Sunrise Chardonnay,chile,valledecen,valle central,2012,13.0,chardonnay,02L,f,3000.0,,box,white,,5899.0,164,f,f,f,2006-08-01,t,f
10324,Larsen VS,frakkland,cognac,cognac,,40.0,,,f,500.0,skruf,flaska,strong,brandy,5150.0,123,f,f,f,2007-06-01,t,f
10364,Mixtus ab Origine Shiraz Malbec,argentína,mendoza,mendoza,2013,12.5,syrah,01L,f,3000.0,,box,red,,5199.0,104,f,f,f,2007-01-01,t,f
10365,Mixtus Chardonnay Chenin,argentína,,,2013,12.0,chardonnay,02L,f,3000.0,,box,white,,4998.0,219,f,f,f,2007-01-01,t,f
10375,Citadelle Gin,frakkland,,,,44.0,,,f,700.0,,flaska,strong,gin,8880.0,8,f,f,f,2012-08-01,t,f
10393,Nederburg Manor House Cabernet Sauvignon,suðurafríka,,western cape,2012,14.0,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,2599.0,6,f,f,f,2014-06-01,t,f
10405,Vicar's Choice Pinot Noir,nýjasjáland,,marlborough,2013,13.5,pinot noir,01L,f,750.0,skruf,flaska,red,,2799.0,24,f,f,f,2013-10-01,t,f
10406,Vicar's Choice Merlot,nýjasjáland,,marlborough,2011,13.0,merlot,01M,f,750.0,skruf,flaska,red,,2799.0,11,f,f,f,2013-01-01,t,f
10407,Vicar's Choice Riesling,nýjasjáland,,marlborough,2012,11.5,riesling,02L,f,750.0,skruf,flaska,white,,2499.0,12,f,f,f,2012-10-01,t,f
10408,Vicar's Choice Sauvignon Blanc,nýjasjáland,,marlborough,2014,13.0,sauvignon blanc,02L,f,750.0,skruf,flaska,white,,2499.0,242,f,f,f,2006-09-01,t,f
10413,Lamberti Santepietre Pinot Grigio,ítalía,,venezie,2014,12.0,pinot grigio,02L,f,750.0,skruf,flaska,white,,1799.0,60,f,f,f,2013-07-01,t,f
10423,Terrunyo Sauvignon Blanc,chile,aconcagua,valle de casablanca,2009,13.5,sauvignon blanc,02L,f,750.0,skruf,flaska,white,,3199.0,6,f,f,f,2014-05-01,t,f
10424,Concha y Toro Terrunyo Block 27 Carmenere,chile,valledecen,peumo,2011,14.5,carmenere,01T,f,750.0,korkur,flaska,red,,4899.0,24,f,f,f,2013-11-01,t,f
10427,Saku Originaal,eistland,,,,4.6,,60LL,f,500.0,,dós,beer,,269.0,4940,f,f,f,2009-10-01,t,f
10433,Chateau-Fuisse Pouilly-Fuisse Le Clos,frakkland,bourgogne,pouilly-fuissé,2004,13.5,chardonnay,,f,750.0,,flaska,white,,5927.0,0,f,t,f,2010-10-01,f,f
10434,Chateau-Fuisse Les Combettes,frakkland,bourgogne,pouilly-fuissé,2012,13.5,chardonnay,02T,f,750.0,korkur,flaska,white,,5899.0,12,f,f,f,2012-03-01,t,f
10436,Mont Marcal Brut Reserva,spánn,,cava,,11.5,,04,f,750.0,f-korkur,flaska,bubbly,,1999.0,30,f,f,f,2015-10-01,t,f
10443,Montes Purple Angel,chile,valledecen,colchagua valley,2012,14.5,carmenere,01T,f,750.0,korkur,flaska,red,,6998.0,17,f,f,f,2008-11-01,t,f
10446,Tyskie,pólland,,,,5.5,,60LL,f,500.0,,dós,beer,,399.0,2256,f,f,f,2011-03-01,t,f
10459,La Baume la Jeunesse Syrah,frakkland,languedoc-,pays d'oc,2014,14.5,syrah,01M,f,750.0,plast,flaska,red,,2299.0,132,f,f,f,2015-07-01,t,f
10471,Uitkyk Carlonet Cabernet Sauvignon,suðurafríka,coastalreg,simonsberg stellenbosch,2008,14.0,cabernet sauvignon,01T,f,750.0,korkur,flaska,red,,3690.0,0,f,f,f,2013-01-01,t,f
10477,Black River Merlot,argentína,patagonia,patagonia,2011,13.5,merlot,01M,f,750.0,korkur,flaska,red,,1999.0,24,f,f,f,2013-11-01,t,f
10482,Beronia Crianza,spánn,,rioja,2010,13.5,tempranillo,01M,f,375.0,skruf,flaska,red,,1198.0,80,f,f,f,2007-12-01,t,f
10483,Beronia Crianza,spánn,,rioja,2010,13.5,carignan,01M,f,187.5,skruf,flaska,red,,558.0,336,f,f,f,2012-10-01,t,f
10511,M. Chapoutier Les Meysonniers Crozes Hermitage,frakkland,rhone,crozes-hermitage,2012,13.0,syrah,01M,t,750.0,korkur,flaska,red,,3599.0,24,f,f,f,2008-11-01,t,f
10596,Lech Premium,pólland,,,,5.0,,60LL,f,500.0,crown,flaska,beer,,399.0,1660,f,f,f,2014-06-01,t,f
10606,Egils Gull 25 l kút.,ísland,,,,4.5,,60LL,f,25000.0,,kútur,beer,,17629.0,8,f,f,f,2006-07-11,t,f
10610,Chimay Peres Trappistes blár miði,belgía,,,,9.0,,61ÖL,f,330.0,crown,flaska,beer,,859.0,0,f,f,f,2010-09-01,t,f
10619,Muriel Reserva,spánn,,rioja,2008,13.5,,01M,f,750.0,korkur,flaska,red,,2699.0,72,f,f,f,2014-12-01,t,f
10621,Muriel Crianza,spánn,,rioja,2010,13.0,,01M,f,750.0,korkur,flaska,red,,1999.0,0,f,f,f,2015-07-01,t,f
10633,Bacardi Breezer Lime,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,1194,f,f,f,2003-04-01,t,f
10634,Bacardi Breezer Pineapple,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,1884,f,f,f,2001-12-01,t,f
10635,Bacardi Breezer Orange,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,408,f,f,f,2014-10-01,t,f
10636,Bacardi Breezer Lemon,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,1680,f,f,f,2003-01-01,t,f
10637,Bacardi Breezer Watermelon,þýskaland,,,,4.0,,,f,275.0,crown,flaska,cidersoda,soda,419.0,768,f,f,f,2004-03-01,t,f
10642,Hollandia,holland,,,,4.7,,60LL,f,330.0,,dós,beer,,246.0,0,f,f,f,2010-08-01,t,f
10648,La Trappe Tripel,holland,,,,8.0,,61ÖL,f,330.0,crown,flaska,beer,,571.0,264,f,f,f,2009-06-01,t,f
10649,La Trappe Dubbel,holland,,,,7.0,,61ÖL,f,330.0,crown,flaska,beer,,512.0,168,f,f,f,2009-06-01,t,f
10661,Bacardi Razz,þýskaland,,,,32.0,,,f,700.0,skruf,flaska,strong,snaps,5599.0,290,f,f,f,2006-12-01,t,f
10671,Tommasi Poggio al Tufo Rompicollo,ítalía,toskana,toscana,2012,13.0,sangiovese,01M,f,750.0,korkur,flaska,red,,2499.0,141,f,f,f,2007-01-01,t,f
10677,Trivento Cabernet Sauvignon Reserve,argentína,mendoza,mendoza,2013,14.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,1899.0,213,f,f,f,2007-08-01,t,f
10682,Reyka Vodka,ísland,,,,40.0,,,f,1000.0,tkorkur,flaska,strong,vodka,8799.0,125,f,f,f,2007-09-01,t,f
10686,Delas Cotes du Rhone Saint Esprit rautt,frakkland,rhone,cotes-du-rhone,2013,13.0,syrah,01M,f,750.0,korkur,flaska,red,,2495.0,48,f,f,f,2015-09-01,t,f
10694,Chateau Lalande Borie,frakkland,bordeaux,saint-julien,2011,13.0,cabernet sauvignon,01M,f,750.0,korkur,flaska,red,,5407.0,0,f,f,f,2014-12-01,t,f
10701,Courriere Napoleon VSOP Brandy,frakkland,,,,36.0,,,f,500.0,skruf,peli,strong,brandy,3989.0,24,f,f,f,2015-02-01,t,f
10706,Valduero Reserva,spánn,castilla y,ribera del duero,2007,14.0,tempranillo,01T,f,750.0,korkur,flaska,red,,4965.0,12,f,f,f,2012-06-01,t,f
10708,Achaval Ferrer Quimera,argentína,mendoza,mendoza,2010,14.0,malbec,01T,f,750.0,korkur,flaska,red,,5285.0,2,f,f,f,2015-08-01,t,f
10723,Barbieri Aperol Aperativo,ítalía,,,,11.0,,,f,700.0,skruf,flaska,strong,bitterspice,2999.0,55,f,f,f,2012-07-01,t,f
10769,Pionero Cabernet Sauvignon,chile,valledecen,valle del maipo,2013,14.0,cabernet sauvignon,01M,f,187.5,skruf,flaska,red,,479.0,352,f,f,f,2010-12-01,t,f
10770,Pionero Chardonnay,chile,aconcagua,valle de casablanca,2013,13.0,chardonnay,02M,f,187.5,skruf,flaska,white,,479.0,301,f,f,f,2010-03-01,t,f
10775,Morande Gran Reserva Syrah,chile,valledecen,maule valley,2010,14.0,syrah,01T,f,750.0,korkur,flaska,red,,2799.0,0,f,f,f,2013-11-01,t,f
10786,Kaldi,ísland,,,,5.0,,60LL,f,330.0,crown,flaska,beer,,365.0,12240,f,f,f,2006-12-01,t,f
10802,Camus VS Elegance,frakkland,cognac,cognac,,40.0,,,f,200.0,,flaska,strong,brandy,2499.0,74,f,f,f,2000-01-01,t,f
10804,Plantation Barbados Grande Reserve Rum,barbadoseyjar,,,,40.0,,,f,700.0,tkorkur,flaska,strong,rum,7045.0,12,f,f,f,2015-06-01,t,f
10813,Brennivín Jólin 2015,ísland,,,2015,40.0,,,f,700.0,skruf,flaska,strong,snaps,8490.0,0,t,f,f,2015-11-13,t,f
10819,Chateau Guiraud,frakkland,bordeaux,sauternes,2003,13.5,semillon,02TS,f,375.0,korkur,flaska,white,,4757.0,0,f,f,f,2014-12-01,t,f
10823,La Chablisienne Chablis Premier Cru Fourchaume,frakkland,bourgogne,chablis premier cru,2012,13.0,chardonnay,02M,f,750.0,korkur,flaska,white,,3699.0,26,f,f,f,2009-06-01,t,f
10838,Chateau Teyssier,frakkland,bordeaux,saint-emilion grand cru,2011,13.5,merlot,01M,f,750.0,korkur,flaska,red,,4998.0,0,f,f,f,2010-02-01,t,f
10864,Villa Puccini Chianti Riserva,ítalía,toskana,chianti,2011,12.5,sangiovese,01M,f,750.0,korkur,flaska,red,,1999.0,246,f,f,f,2007-08-01,t,f
10865,Villa Puccini Chianti Superiore,ítalía,toskana,chianti,2012,12.5,sangiovese,01M,f,750.0,korkur,flaska,red,,1898.0,269,f,f,f,2007-08-01,t,f
10866,Saku Rock,eistland,,,,5.3,,60LL,f,500.0,,dós,beer,,327.0,4656,f,f,f,2013-12-01,t,f
10873,Kanonkop Cabernet Sauvignon,suðurafríka,,simonsberg stellenbosch,2002,14.0,cabernet sauvignon,,f,750.0,,flaska,red,,5039.0,0,f,t,f,2008-08-01,f,f
10878,Vina Maipo Vitral Reserva Cabernet Sauvignon,chile,valledecen,valle del maipo,2012,13.5,cabernet sauvignon,01M,f,750.0,skruf,flaska,red,,1899.0,72,f,f,f,2015-03-01,t,f
10879,Vina Maipo Vitral Reserva Carmenere,chile,valledecen,rapel valley,2012,13.5,carmenere,01M,f,750.0,korkur,flaska,red,,1899.0,0,f,f,f,2013-11-01,t,f
10882,Vina Maipo Vitral Reserva Chardonnay,chile,aconcagua,valle de casablanca,2013,13.5,chardonnay,02L,f,750.0,korkur,flaska,white,,1899.0,71,f,f,f,2015-03-01,t,f
10885,Alamos Merlot,argentína,mendoza,mendoza,2013,13.5,merlot,01M,f,750.0,skruf,flaska,red,,1999.0,42,f,f,f,2015-07-01,t,f
10887,Altano Duoro rautt,portúgal,,douro,2012,13.5,tinta barroca,01M,f,750.0,korkur,flaska,red,,1898.0,3,f,f,f,2014-09-01,t,f
