product_id,region,store,quantity
7360,Vesturland,Akranesi,5
7360,Norðurland,Akureyri,7
7360,Höfuðborgarsvæðið,Austurstræti,6
7360,Norðurland,Blönduósi,7
7360,Vesturland,Borgarnesi,8
7360,Höfuðborgarsvæðið,Borgartúni,9
7360,Vesturland,Búðardal,11
7360,Höfuðborgarsvæðið,Dalvegi,4
7360,Norðurland,Dalvík,5
7360,Austurland,Djúpivogur,6
7360,Austurland,Egilsstöðum,5
7360,Höfuðborgarsvæðið,Eiðistorgi,4
7360,Suðurland,Flúðum,8
7360,Austurland,Fáskrúðsfirði,6
7360,Suðurland,Grindavík,4
7360,Vesturland,Grundarfjörður,5
7360,Höfuðborgarsvæðið,Hafnarfirði,8
7360,Höfuðborgarsvæðið,Heiðrún,11
7360,Suðurland,Hellu,5
7360,Norðurland,Hvammstanga,5
7360,Suðurland,Hveragerði,9
7360,Suðurland,Hvolsvelli,7
7360,Vestfirðir,Hólmavík,6
7360,Suðurland,Höfn,8
7360,Norðurland,Húsavík,9
7360,Suðurland,Kirkjubæjarklaustur,9
7360,Höfuðborgarsvæðið,Kringlunni,1
7360,Norðurland,Kópaskeri,6
7360,Höfuðborgarsvæðið,Mosfellsbæ,15
7360,Austurland,Neskaupstað,2
7360,Vestfirðir,Patreksfirði,3
7360,Suðurland,Reykjanesbæ,8
7360,Austurland,Reyðarfirði,6
7360,Norðurland,Sauðárkróki,9
7360,Suðurland,Selfossi,5
7360,Austurland,Seyðisfirði,2
7360,Norðurland,Siglufirði,6
7360,Höfuðborgarsvæðið,Skeifunni,17
7360,Höfuðborgarsvæðið,Skútuvogi,11
7360,Höfuðborgarsvæðið,Smáralind,5
7360,Höfuðborgarsvæðið,Spöngin,16
7360,Höfuðborgarsvæðið,Stekkjarbakka,13
7360,Vesturland,Stykkishólmi,5
7360,Suðurland,Vestmannaeyjum,4
7360,Austurland,Vopnafirði,6
7360,Suðurland,Vík,2
7360,Vestfirðir,Ísafirði,11
7360,Vesturland,Ólafsvík,12
7360,Suðurland,Þorlákshöfn,8
7360,Austurland,Þórshöfn,6
7387,Norðurland,Akureyri,5
7387,Höfuðborgarsvæðið,Heiðrún,16
7387,Höfuðborgarsvæðið,Kringlunni,16
7387,Höfuðborgarsvæðið,Skútuvogi,5
7390,Höfuðborgarsvæðið,Heiðrún,1
7390,Höfuðborgarsvæðið,Skútuvogi,11
7406,Höfuðborgarsvæðið,Heiðrún,7
7406,Höfuðborgarsvæðið,Kringlunni,3
7406,Höfuðborgarsvæðið,Skútuvogi,8
7487,Vesturland,Akranesi,16
7487,Norðurland,Akureyri,20
7487,Höfuðborgarsvæðið,Austurstræti,6
7487,Norðurland,Blönduósi,7
7487,Vesturland,Borgarnesi,13
7487,Höfuðborgarsvæðið,Borgartúni,14
7487,Vesturland,Búðardal,11
7487,Höfuðborgarsvæðið,Dalvegi,25
7487,Norðurland,Dalvík,9
7487,Austurland,Djúpivogur,7
7487,Austurland,Egilsstöðum,13
7487,Höfuðborgarsvæðið,Eiðistorgi,12
7487,Suðurland,Flúðum,8
7487,Austurland,Fáskrúðsfirði,5
7487,Suðurland,Grindavík,11
7487,Vesturland,Grundarfjörður,17
7487,Höfuðborgarsvæðið,Hafnarfirði,23
7487,Höfuðborgarsvæðið,Heiðrún,25
7487,Suðurland,Hellu,11
7487,Norðurland,Hvammstanga,15
7487,Suðurland,Hveragerði,10
7487,Suðurland,Hvolsvelli,7
7487,Vestfirðir,Hólmavík,4
7487,Suðurland,Höfn,9
7487,Norðurland,Húsavík,19
7487,Suðurland,Kirkjubæjarklaustur,5
7487,Höfuðborgarsvæðið,Kringlunni,12
7487,Norðurland,Kópaskeri,8
7487,Höfuðborgarsvæðið,Mosfellsbæ,23
7487,Austurland,Neskaupstað,9
7487,Vestfirðir,Patreksfirði,2
7487,Suðurland,Reykjanesbæ,17
7487,Austurland,Reyðarfirði,16
7487,Norðurland,Sauðárkróki,14
7487,Suðurland,Selfossi,23
7487,Austurland,Seyðisfirði,6
7487,Norðurland,Siglufirði,15
7487,Höfuðborgarsvæðið,Skeifunni,33
7487,Höfuðborgarsvæðið,Skútuvogi,15
7487,Höfuðborgarsvæðið,Smáralind,14
7487,Höfuðborgarsvæðið,Spöngin,13
7487,Höfuðborgarsvæðið,Stekkjarbakka,12
7487,Vesturland,Stykkishólmi,12
7487,Suðurland,Vestmannaeyjum,15
7487,Austurland,Vopnafirði,12
7487,Suðurland,Vík,14
7487,Vestfirðir,Ísafirði,16
7487,Vesturland,Ólafsvík,6
7487,Suðurland,Þorlákshöfn,9
7487,Austurland,Þórshöfn,12
7507,Höfuðborgarsvæðið,Heiðrún,2
7507,Höfuðborgarsvæðið,Kringlunni,2
7517,Höfuðborgarsvæðið,Heiðrún,10
7517,Höfuðborgarsvæðið,Kringlunni,6
7517,Höfuðborgarsvæðið,Skútuvogi,6
7519,Höfuðborgarsvæðið,Hafnarfirði,1
7519,Höfuðborgarsvæðið,Heiðrún,5
7519,Höfuðborgarsvæðið,Kringlunni,12
7519,Höfuðborgarsvæðið,Skútuvogi,7
7538,Norðurland,Akureyri,8
7538,Höfuðborgarsvæðið,Dalvegi,15
7538,Höfuðborgarsvæðið,Hafnarfirði,10
7538,Höfuðborgarsvæðið,Heiðrún,7
7538,Höfuðborgarsvæðið,Kringlunni,13
7538,Höfuðborgarsvæðið,Skeifunni,8
7538,Höfuðborgarsvæðið,Skútuvogi,17
7591,Höfuðborgarsvæðið,Heiðrún,14
7591,Höfuðborgarsvæðið,Kringlunni,7
7591,Höfuðborgarsvæðið,Skútuvogi,15
7593,Höfuðborgarsvæðið,Heiðrún,9
7593,Höfuðborgarsvæðið,Kringlunni,9
7593,Höfuðborgarsvæðið,Skútuvogi,8
7594,Vesturland,Akranesi,15
7594,Norðurland,Akureyri,30
7594,Höfuðborgarsvæðið,Austurstræti,8
7594,Norðurland,Blönduósi,8
7594,Vesturland,Borgarnesi,25
7594,Höfuðborgarsvæðið,Borgartúni,19
7594,Vesturland,Búðardal,5
7594,Höfuðborgarsvæðið,Dalvegi,89
7594,Norðurland,Dalvík,19
7594,Austurland,Djúpivogur,23
7594,Austurland,Egilsstöðum,11
7594,Höfuðborgarsvæðið,Eiðistorgi,22
7594,Suðurland,Flúðum,25
7594,Austurland,Fáskrúðsfirði,2
7594,Suðurland,Grindavík,32
7594,Vesturland,Grundarfjörður,6
7594,Höfuðborgarsvæðið,Hafnarfirði,15
7594,Höfuðborgarsvæðið,Heiðrún,16
7594,Suðurland,Hellu,9
7594,Norðurland,Hvammstanga,4
7594,Suðurland,Hveragerði,11
7594,Suðurland,Hvolsvelli,10
7594,Vestfirðir,Hólmavík,6
7594,Suðurland,Höfn,13
7594,Norðurland,Húsavík,27
7594,Suðurland,Kirkjubæjarklaustur,15
7594,Höfuðborgarsvæðið,Kringlunni,29
7594,Norðurland,Kópaskeri,18
7594,Höfuðborgarsvæðið,Mosfellsbæ,29
7594,Austurland,Neskaupstað,21
7594,Vestfirðir,Patreksfirði,7
7594,Suðurland,Reykjanesbæ,25
7594,Austurland,Reyðarfirði,25
7594,Norðurland,Sauðárkróki,35
7594,Suðurland,Selfossi,13
7594,Austurland,Seyðisfirði,5
7594,Norðurland,Siglufirði,31
7594,Höfuðborgarsvæðið,Skeifunni,18
7594,Höfuðborgarsvæðið,Skútuvogi,7
7594,Höfuðborgarsvæðið,Smáralind,15
7594,Höfuðborgarsvæðið,Spöngin,11
7594,Höfuðborgarsvæðið,Stekkjarbakka,23
7594,Vesturland,Stykkishólmi,4
7594,Suðurland,Vestmannaeyjum,5
7594,Austurland,Vopnafirði,11
7594,Suðurland,Vík,22
7594,Vestfirðir,Ísafirði,24
7594,Vesturland,Ólafsvík,5
7594,Suðurland,Þorlákshöfn,9
7594,Austurland,Þórshöfn,8
7606,Norðurland,Akureyri,3
7606,Höfuðborgarsvæðið,Austurstræti,9
7606,Höfuðborgarsvæðið,Borgartúni,1
7606,Höfuðborgarsvæðið,Dalvegi,20
7606,Höfuðborgarsvæðið,Eiðistorgi,16
7606,Höfuðborgarsvæðið,Hafnarfirði,7
7606,Höfuðborgarsvæðið,Heiðrún,9
7606,Höfuðborgarsvæðið,Kringlunni,16
7606,Höfuðborgarsvæðið,Mosfellsbæ,9
7606,Suðurland,Reykjanesbæ,11
7606,Suðurland,Selfossi,15
7606,Höfuðborgarsvæðið,Skeifunni,21
7606,Höfuðborgarsvæðið,Skútuvogi,12
7606,Höfuðborgarsvæðið,Smáralind,16
7606,Höfuðborgarsvæðið,Spöngin,8
7606,Höfuðborgarsvæðið,Stekkjarbakka,13
7610,Norðurland,Akureyri,6
7610,Höfuðborgarsvæðið,Dalvegi,14
7610,Höfuðborgarsvæðið,Hafnarfirði,8
7610,Höfuðborgarsvæðið,Heiðrún,14
7610,Höfuðborgarsvæðið,Kringlunni,13
7610,Suðurland,Reykjanesbæ,8
7610,Höfuðborgarsvæðið,Skeifunni,7
7610,Höfuðborgarsvæðið,Skútuvogi,11
7624,Vesturland,Akranesi,5
7624,Norðurland,Akureyri,12
7624,Höfuðborgarsvæðið,Austurstræti,1
7624,Vesturland,Borgarnesi,3
7624,Höfuðborgarsvæðið,Borgartúni,10
7624,Höfuðborgarsvæðið,Dalvegi,11
7624,Austurland,Egilsstöðum,11
7624,Höfuðborgarsvæðið,Eiðistorgi,8
7624,Höfuðborgarsvæðið,Hafnarfirði,1
7624,Höfuðborgarsvæðið,Heiðrún,14
7624,Suðurland,Hveragerði,8
7624,Höfuðborgarsvæðið,Kringlunni,5
7624,Höfuðborgarsvæðið,Mosfellsbæ,8
7624,Suðurland,Reykjanesbæ,17
7624,Norðurland,Sauðárkróki,4
7624,Suðurland,Selfossi,14
7624,Höfuðborgarsvæðið,Skeifunni,19
7624,Höfuðborgarsvæðið,Skútuvogi,19
7624,Höfuðborgarsvæðið,Smáralind,3
7624,Höfuðborgarsvæðið,Spöngin,11
7624,Höfuðborgarsvæðið,Stekkjarbakka,13
7624,Suðurland,Vestmannaeyjum,11
7624,Vestfirðir,Ísafirði,10
7644,Vesturland,Akranesi,16
7644,Norðurland,Akureyri,23
7644,Höfuðborgarsvæðið,Austurstræti,24
7644,Norðurland,Blönduósi,21
7644,Vesturland,Borgarnesi,1
7644,Höfuðborgarsvæðið,Borgartúni,21
7644,Vesturland,Búðardal,9
7644,Höfuðborgarsvæðið,Dalvegi,29
7644,Norðurland,Dalvík,26
7644,Austurland,Djúpivogur,5
7644,Austurland,Egilsstöðum,12
7644,Höfuðborgarsvæðið,Eiðistorgi,1
7644,Suðurland,Flúðum,5
7644,Austurland,Fáskrúðsfirði,5
7644,Suðurland,Grindavík,5
7644,Vesturland,Grundarfjörður,30
7644,Höfuðborgarsvæðið,Hafnarfirði,17
7644,Höfuðborgarsvæðið,Heiðrún,6
7644,Suðurland,Hellu,10
7644,Norðurland,Hvammstanga,10
7644,Suðurland,Hveragerði,20
7644,Suðurland,Hvolsvelli,12
7644,Vestfirðir,Hólmavík,9
7644,Suðurland,Höfn,11
7644,Norðurland,Húsavík,4
7644,Suðurland,Kirkjubæjarklaustur,3
7644,Höfuðborgarsvæðið,Kringlunni,5
7644,Norðurland,Kópaskeri,10
7644,Höfuðborgarsvæðið,Mosfellsbæ,24
7644,Austurland,Neskaupstað,7
7644,Vestfirðir,Patreksfirði,23
7644,Suðurland,Reykjanesbæ,20
7644,Austurland,Reyðarfirði,27
7644,Norðurland,Sauðárkróki,10
7644,Suðurland,Selfossi,17
7644,Austurland,Seyðisfirði,7
7644,Norðurland,Siglufirði,15
7644,Höfuðborgarsvæðið,Skeifunni,24
7644,Höfuðborgarsvæðið,Skútuvogi,18
7644,Höfuðborgarsvæðið,Smáralind,7
7644,Höfuðborgarsvæðið,Spöngin,23
7644,Höfuðborgarsvæðið,Stekkjarbakka,32
7644,Vesturland,Stykkishólmi,10
7644,Suðurland,Vestmannaeyjum,20
7644,Austurland,Vopnafirði,15
7644,Suðurland,Vík,11
7644,Vestfirðir,Ísafirði,22
7644,Vesturland,Ólafsvík,8
7644,Suðurland,Þorlákshöfn,20
7644,Austurland,Þórshöfn,16
7646,Höfuðborgarsvæðið,Kringlunni,3
7646,Höfuðborgarsvæðið,Skútuvogi,4
7666,Höfuðborgarsvæðið,Hafnarfirði,6
7666,Höfuðborgarsvæðið,Heiðrún,6
7666,Höfuðborgarsvæðið,Kringlunni,6
7666,Höfuðborgarsvæðið,Skútuvogi,5
7667,Höfuðborgarsvæðið,Hafnarfirði,6
7667,Höfuðborgarsvæðið,Heiðrún,10
7667,Höfuðborgarsvæðið,Kringlunni,5
7667,Höfuðborgarsvæðið,Skútuvogi,9
7709,Norðurland,Akureyri,150
7709,Höfuðborgarsvæðið,Austurstræti,95
7709,Höfuðborgarsvæðið,Borgartúni,198
7709,Höfuðborgarsvæðið,Dalvegi,80
7709,Austurland,Djúpivogur,48
7709,Höfuðborgarsvæðið,Eiðistorgi,82
7709,Höfuðborgarsvæðið,Hafnarfirði,318
7709,Höfuðborgarsvæðið,Heiðrún,174
7709,Höfuðborgarsvæðið,Kringlunni,129
7709,Höfuðborgarsvæðið,Mosfellsbæ,154
7709,Austurland,Neskaupstað,108
7709,Suðurland,Reykjanesbæ,46
7709,Suðurland,Selfossi,174
7709,Höfuðborgarsvæðið,Skeifunni,222
7709,Höfuðborgarsvæðið,Skútuvogi,126
7709,Höfuðborgarsvæðið,Smáralind,144
7709,Höfuðborgarsvæðið,Spöngin,177
7709,Höfuðborgarsvæðið,Stekkjarbakka,113
7711,Vesturland,Akranesi,3
7711,Norðurland,Akureyri,16
7711,Höfuðborgarsvæðið,Austurstræti,49
7711,Vesturland,Borgarnesi,4
7711,Höfuðborgarsvæðið,Heiðrún,53
7711,Höfuðborgarsvæðið,Kringlunni,64
7711,Höfuðborgarsvæðið,Mosfellsbæ,1
7711,Norðurland,Sauðárkróki,20
7711,Höfuðborgarsvæðið,Skútuvogi,82
7711,Höfuðborgarsvæðið,Spöngin,17
7711,Vestfirðir,Ísafirði,78
7731,Vesturland,Akranesi,12
7731,Norðurland,Akureyri,15
7731,Höfuðborgarsvæðið,Austurstræti,6
7731,Norðurland,Blönduósi,4
7731,Vesturland,Borgarnesi,12
7731,Höfuðborgarsvæðið,Borgartúni,4
7731,Vesturland,Búðardal,7
7731,Höfuðborgarsvæðið,Dalvegi,27
7731,Norðurland,Dalvík,6
7731,Austurland,Djúpivogur,4
7731,Austurland,Egilsstöðum,6
7731,Höfuðborgarsvæðið,Eiðistorgi,13
7731,Suðurland,Flúðum,14
7731,Austurland,Fáskrúðsfirði,6
7731,Suðurland,Grindavík,4
7731,Vesturland,Grundarfjörður,21
7731,Höfuðborgarsvæðið,Hafnarfirði,9
7731,Höfuðborgarsvæðið,Heiðrún,28
7731,Suðurland,Hellu,8
7731,Norðurland,Hvammstanga,9
7731,Suðurland,Hveragerði,4
7731,Suðurland,Hvolsvelli,5
7731,Vestfirðir,Hólmavík,6
7731,Suðurland,Höfn,5
7731,Norðurland,Húsavík,7
7731,Suðurland,Kirkjubæjarklaustur,7
7731,Höfuðborgarsvæðið,Kringlunni,22
7731,Norðurland,Kópaskeri,9
7731,Höfuðborgarsvæðið,Mosfellsbæ,6
7731,Austurland,Neskaupstað,3
7731,Vestfirðir,Patreksfirði,6
7731,Suðurland,Reykjanesbæ,15
7731,Austurland,Reyðarfirði,8
7731,Norðurland,Sauðárkróki,4
7731,Suðurland,Selfossi,10
7731,Austurland,Seyðisfirði,9
7731,Norðurland,Siglufirði,7
7731,Höfuðborgarsvæðið,Skeifunni,17
7731,Höfuðborgarsvæðið,Skútuvogi,18
7731,Höfuðborgarsvæðið,Smáralind,16
7731,Höfuðborgarsvæðið,Spöngin,9
7731,Höfuðborgarsvæðið,Stekkjarbakka,9
7731,Vesturland,Stykkishólmi,6
7731,Suðurland,Vestmannaeyjum,12
7731,Austurland,Vopnafirði,8
7731,Suðurland,Vík,6
7731,Vestfirðir,Ísafirði,8
7731,Vesturland,Ólafsvík,5
7731,Suðurland,Þorlákshöfn,3
7731,Austurland,Þórshöfn,7
7737,Norðurland,Akureyri,6
7737,Höfuðborgarsvæðið,Eiðistorgi,1
7737,Höfuðborgarsvæðið,Hafnarfirði,3
7737,Höfuðborgarsvæðið,Heiðrún,5
7737,Höfuðborgarsvæðið,Kringlunni,11
7737,Höfuðborgarsvæðið,Skútuvogi,4
7738,Höfuðborgarsvæðið,Heiðrún,9
7738,Höfuðborgarsvæðið,Kringlunni,7
7738,Höfuðborgarsvæðið,Skútuvogi,1
7739,Norðurland,Akureyri,10
7739,Höfuðborgarsvæðið,Austurstræti,1
7739,Höfuðborgarsvæðið,Eiðistorgi,5
7739,Höfuðborgarsvæðið,Hafnarfirði,4
7739,Höfuðborgarsvæðið,Heiðrún,7
7739,Höfuðborgarsvæðið,Kringlunni,5
7739,Suðurland,Reykjanesbæ,8
7739,Höfuðborgarsvæðið,Skútuvogi,3
7739,Höfuðborgarsvæðið,Smáralind,11
7747,Norðurland,Akureyri,4
7747,Höfuðborgarsvæðið,Hafnarfirði,6
7747,Höfuðborgarsvæðið,Heiðrún,12
7747,Höfuðborgarsvæðið,Kringlunni,16
7747,Höfuðborgarsvæðið,Skútuvogi,8
7753,Norðurland,Akureyri,5
7753,Vesturland,Borgarnesi,2
7753,Höfuðborgarsvæðið,Dalvegi,10
7753,Höfuðborgarsvæðið,Hafnarfirði,4
7753,Höfuðborgarsvæðið,Heiðrún,6
7753,Höfuðborgarsvæðið,Kringlunni,5
7753,Suðurland,Selfossi,8
7753,Norðurland,Siglufirði,5
7753,Höfuðborgarsvæðið,Skeifunni,8
7753,Höfuðborgarsvæðið,Skútuvogi,8
7758,Norðurland,Akureyri,6
7758,Höfuðborgarsvæðið,Dalvegi,5
7758,Höfuðborgarsvæðið,Hafnarfirði,7
7758,Höfuðborgarsvæðið,Heiðrún,9
7758,Höfuðborgarsvæðið,Kringlunni,7
7758,Höfuðborgarsvæðið,Skeifunni,8
7758,Höfuðborgarsvæðið,Skútuvogi,7
7762,Norðurland,Akureyri,35
7762,Höfuðborgarsvæðið,Borgartúni,4
7762,Höfuðborgarsvæðið,Dalvegi,25
7762,Austurland,Egilsstöðum,7
7762,Höfuðborgarsvæðið,Eiðistorgi,16
7762,Höfuðborgarsvæðið,Hafnarfirði,23
7762,Höfuðborgarsvæðið,Heiðrún,35
7762,Höfuðborgarsvæðið,Kringlunni,20
7762,Höfuðborgarsvæðið,Mosfellsbæ,7
7762,Suðurland,Reykjanesbæ,48
7762,Suðurland,Selfossi,19
7762,Höfuðborgarsvæðið,Skeifunni,16
7762,Höfuðborgarsvæðið,Skútuvogi,15
7762,Höfuðborgarsvæðið,Smáralind,27
7762,Höfuðborgarsvæðið,Spöngin,13
7762,Höfuðborgarsvæðið,Stekkjarbakka,24
7763,Norðurland,Akureyri,20
7763,Höfuðborgarsvæðið,Dalvegi,38
7763,Austurland,Egilsstöðum,7
7763,Höfuðborgarsvæðið,Hafnarfirði,24
7763,Höfuðborgarsvæðið,Heiðrún,31
7763,Höfuðborgarsvæðið,Kringlunni,21
7763,Höfuðborgarsvæðið,Skeifunni,42
7763,Höfuðborgarsvæðið,Skútuvogi,20
7763,Höfuðborgarsvæðið,Stekkjarbakka,16
7768,Norðurland,Akureyri,7
7768,Höfuðborgarsvæðið,Borgartúni,1
7768,Höfuðborgarsvæðið,Eiðistorgi,1
7768,Höfuðborgarsvæðið,Hafnarfirði,5
7768,Höfuðborgarsvæðið,Heiðrún,8
7768,Höfuðborgarsvæðið,Kringlunni,8
7768,Höfuðborgarsvæðið,Skútuvogi,5
7769,Norðurland,Akureyri,8
7769,Höfuðborgarsvæðið,Austurstræti,6
7769,Höfuðborgarsvæðið,Borgartúni,10
7769,Höfuðborgarsvæðið,Dalvegi,8
7769,Höfuðborgarsvæðið,Eiðistorgi,12
7769,Höfuðborgarsvæðið,Hafnarfirði,10
7769,Höfuðborgarsvæðið,Heiðrún,18
7769,Höfuðborgarsvæðið,Kringlunni,8
7769,Höfuðborgarsvæðið,Mosfellsbæ,3
7769,Suðurland,Reykjanesbæ,8
7769,Suðurland,Selfossi,10
7769,Höfuðborgarsvæðið,Skeifunni,21
7769,Höfuðborgarsvæðið,Smáralind,10
7769,Höfuðborgarsvæðið,Spöngin,11
7769,Höfuðborgarsvæðið,Stekkjarbakka,7
7836,Vesturland,Akranesi,7
7836,Norðurland,Akureyri,15
7836,Höfuðborgarsvæðið,Austurstræti,11
7836,Norðurland,Blönduósi,8
7836,Vesturland,Borgarnesi,16
7836,Höfuðborgarsvæðið,Borgartúni,18
7836,Vesturland,Búðardal,11
7836,Höfuðborgarsvæðið,Dalvegi,50
7836,Norðurland,Dalvík,8
7836,Austurland,Djúpivogur,4
7836,Austurland,Egilsstöðum,26
7836,Höfuðborgarsvæðið,Eiðistorgi,34
7836,Suðurland,Flúðum,6
7836,Austurland,Fáskrúðsfirði,6
7836,Suðurland,Grindavík,16
7836,Vesturland,Grundarfjörður,14
7836,Höfuðborgarsvæðið,Hafnarfirði,35
7836,Höfuðborgarsvæðið,Heiðrún,75
7836,Suðurland,Hellu,6
7836,Norðurland,Hvammstanga,7
7836,Suðurland,Hveragerði,20
7836,Suðurland,Hvolsvelli,10
7836,Vestfirðir,Hólmavík,2
7836,Suðurland,Höfn,6
7836,Norðurland,Húsavík,19
7836,Suðurland,Kirkjubæjarklaustur,13
7836,Höfuðborgarsvæðið,Kringlunni,28
7836,Norðurland,Kópaskeri,6
7836,Höfuðborgarsvæðið,Mosfellsbæ,15
7836,Austurland,Neskaupstað,8
7836,Vestfirðir,Patreksfirði,7
7836,Suðurland,Reykjanesbæ,33
7836,Austurland,Reyðarfirði,6
7836,Norðurland,Sauðárkróki,9
7836,Suðurland,Selfossi,22
7836,Austurland,Seyðisfirði,7
7836,Norðurland,Siglufirði,15
7836,Höfuðborgarsvæðið,Skeifunni,44
7836,Höfuðborgarsvæðið,Skútuvogi,3
7836,Höfuðborgarsvæðið,Smáralind,47
7836,Höfuðborgarsvæðið,Spöngin,25
7836,Höfuðborgarsvæðið,Stekkjarbakka,31
7836,Vesturland,Stykkishólmi,4
7836,Suðurland,Vestmannaeyjum,17
7836,Austurland,Vopnafirði,18
7836,Suðurland,Vík,8
7836,Vestfirðir,Ísafirði,6
7836,Vesturland,Ólafsvík,9
7836,Suðurland,Þorlákshöfn,6
7836,Austurland,Þórshöfn,12
7876,Vesturland,Akranesi,9
7876,Norðurland,Akureyri,8
7876,Höfuðborgarsvæðið,Austurstræti,6
7876,Norðurland,Blönduósi,8
7876,Vesturland,Borgarnesi,4
7876,Höfuðborgarsvæðið,Borgartúni,11
7876,Vesturland,Búðardal,4
7876,Höfuðborgarsvæðið,Dalvegi,19
7876,Norðurland,Dalvík,8
7876,Austurland,Egilsstöðum,13
7876,Höfuðborgarsvæðið,Eiðistorgi,15
7876,Suðurland,Flúðum,8
7876,Austurland,Fáskrúðsfirði,7
7876,Suðurland,Grindavík,2
7876,Höfuðborgarsvæðið,Hafnarfirði,7
7876,Höfuðborgarsvæðið,Heiðrún,21
7876,Suðurland,Hellu,6
7876,Suðurland,Hveragerði,7
7876,Suðurland,Hvolsvelli,5
7876,Suðurland,Höfn,10
7876,Norðurland,Húsavík,12
7876,Höfuðborgarsvæðið,Kringlunni,10
7876,Norðurland,Kópaskeri,3
7876,Höfuðborgarsvæðið,Mosfellsbæ,3
7876,Austurland,Neskaupstað,5
7876,Vestfirðir,Patreksfirði,6
7876,Suðurland,Reykjanesbæ,12
7876,Austurland,Reyðarfirði,13
7876,Norðurland,Sauðárkróki,13
7876,Suðurland,Selfossi,17
7876,Norðurland,Siglufirði,5
7876,Höfuðborgarsvæðið,Skeifunni,10
7876,Höfuðborgarsvæðið,Skútuvogi,6
7876,Höfuðborgarsvæðið,Smáralind,7
7876,Höfuðborgarsvæðið,Spöngin,11
7876,Höfuðborgarsvæðið,Stekkjarbakka,17
7876,Vesturland,Stykkishólmi,4
7876,Suðurland,Vestmannaeyjum,6
7876,Vestfirðir,Ísafirði,2
7876,Vesturland,Ólafsvík,6
7879,Norðurland,Akureyri,8
7879,Höfuðborgarsvæðið,Hafnarfirði,1
7879,Höfuðborgarsvæðið,Heiðrún,8
7879,Höfuðborgarsvæðið,Kringlunni,3
7879,Höfuðborgarsvæðið,Skútuvogi,7
7880,Höfuðborgarsvæðið,Heiðrún,13
7880,Höfuðborgarsvæðið,Kringlunni,7
7880,Höfuðborgarsvæðið,Skútuvogi,5
7882,Vesturland,Akranesi,8
7882,Norðurland,Akureyri,8
7882,Höfuðborgarsvæðið,Austurstræti,6
7882,Vesturland,Borgarnesi,8
7882,Höfuðborgarsvæðið,Borgartúni,5
7882,Höfuðborgarsvæðið,Dalvegi,4
7882,Norðurland,Dalvík,5
7882,Höfuðborgarsvæðið,Eiðistorgi,6
7882,Höfuðborgarsvæðið,Hafnarfirði,4
7882,Höfuðborgarsvæðið,Heiðrún,11
7882,Suðurland,Hveragerði,7
7882,Höfuðborgarsvæðið,Kringlunni,6
7882,Höfuðborgarsvæðið,Mosfellsbæ,2
7882,Vestfirðir,Patreksfirði,4
7882,Suðurland,Reykjanesbæ,7
7882,Norðurland,Sauðárkróki,4
7882,Suðurland,Selfossi,7
7882,Höfuðborgarsvæðið,Skeifunni,8
7882,Höfuðborgarsvæðið,Skútuvogi,6
7882,Höfuðborgarsvæðið,Smáralind,5
7882,Höfuðborgarsvæðið,Spöngin,7
7882,Höfuðborgarsvæðið,Stekkjarbakka,9
7882,Suðurland,Vestmannaeyjum,4
7882,Vestfirðir,Ísafirði,5
7883,Norðurland,Akureyri,19
7883,Höfuðborgarsvæðið,Dalvegi,32
7883,Höfuðborgarsvæðið,Hafnarfirði,21
7883,Höfuðborgarsvæðið,Heiðrún,27
7883,Höfuðborgarsvæðið,Kringlunni,9
7883,Höfuðborgarsvæðið,Skútuvogi,16
7894,Norðurland,Akureyri,7
7894,Höfuðborgarsvæðið,Austurstræti,4
7894,Höfuðborgarsvæðið,Hafnarfirði,9
7894,Höfuðborgarsvæðið,Heiðrún,15
7894,Höfuðborgarsvæðið,Kringlunni,2
7894,Höfuðborgarsvæðið,Skútuvogi,5
7898,Vesturland,Akranesi,315
7898,Norðurland,Akureyri,781
7898,Höfuðborgarsvæðið,Austurstræti,2107
7898,Norðurland,Blönduósi,160
7898,Vesturland,Borgarnesi,289
7898,Vesturland,Búðardal,154
7898,Höfuðborgarsvæðið,Dalvegi,2475
7898,Norðurland,Dalvík,90
7898,Austurland,Djúpivogur,27
7898,Austurland,Egilsstöðum,173
7898,Höfuðborgarsvæðið,Eiðistorgi,1779
7898,Suðurland,Flúðum,198
7898,Austurland,Fáskrúðsfirði,72
7898,Suðurland,Grindavík,1066
7898,Vesturland,Grundarfjörður,114
7898,Höfuðborgarsvæðið,Hafnarfirði,1202
7898,Höfuðborgarsvæðið,Heiðrún,2520
7898,Suðurland,Hellu,118
7898,Norðurland,Hvammstanga,76
7898,Suðurland,Hveragerði,686
7898,Suðurland,Hvolsvelli,1037
7898,Vestfirðir,Hólmavík,137
7898,Suðurland,Höfn,355
7898,Norðurland,Húsavík,98
7898,Suðurland,Kirkjubæjarklaustur,222
7898,Höfuðborgarsvæðið,Kringlunni,505
7898,Norðurland,Kópaskeri,91
7898,Höfuðborgarsvæðið,Mosfellsbæ,799
7898,Austurland,Neskaupstað,114
7898,Vestfirðir,Patreksfirði,221
7898,Suðurland,Reykjanesbæ,1333
7898,Austurland,Reyðarfirði,343
7898,Norðurland,Sauðárkróki,363
7898,Suðurland,Selfossi,682
7898,Austurland,Seyðisfirði,134
7898,Norðurland,Siglufirði,216
7898,Höfuðborgarsvæðið,Skeifunni,1066
