id,name,supplier,country_of_origin,district_of_origin,place_of_origin,year,alcohol_volume,grape,taste_group,is_organic,bottled_volume,seal,container,category,sub_category,goes_with,price,is_temp_sale,is_special_order,is_special_reserve,date_on_market,is_available,is_gift
3627,Delirium Tremens,Elgur ehf,belgía,,,,8.5,,61ÖL,false,330.0,crown,flaska,beer,,"{D,G,L}",888,false,false,false,2012-07-01,true,false
363,Lindemans Chardonnay Bin 65,Ölgerðin Egill Skallagríms ehf,ástralía,,south eastern australia,2014,13.5,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{D,M,P,Y}",2219,false,false,false,2013-11-01,true,false
3636,Krombacher Pils,Karl K. Karlsson ehf.,þýskaland,,,,4.8,,60LL,false,330.0,crown,flaska,beer,,{},289,false,false,false,2015-10-01,true,false
3647,Krombacher Pils,Karl K. Karlsson ehf.,þýskaland,,,,4.8,,60LL,false,500.0,,dós,beer,,{},349,false,false,false,2011-11-01,true,false
3658,Glenfiddich Solera Reserve 15 ára,Vífilfell hf.,stórabretland,skotland,speyside,,40.0,,,false,700.0,,flaska,strong,whisky,{},12499,false,false,false,2009-12-01,true,false
3665,Domaine Tabordet Pouilly-Fume,Vífilfell hf.,frakkland,loire,pouilly-fumé,2013,12.5,sauvignon blanc,02M,false,750.0,korkur,flaska,white,,"{4,B,C,L,Y}",2999,false,false,false,2011-05-01,true,false
369,Penfolds Koonunga Hill Chardonnay,Ölgerðin Egill Skallagríms ehf,ástralía,,south australia,2014,13.0,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{B,C,P,Y}",2255,false,false,false,2015-05-01,true,false
3690,Stolichnaya,Karl K. Karlsson ehf.,lettland,,,,38.0,,,false,700.0,skrúftappi,flaska,strong,vodka,{},5799,false,false,false,1998-12-10,true,false
3709,Marques de Riscal,Bakkus ehf.,spánn,castilla y,rueda,2012,13.0,verdejo,02L,false,750.0,korkur,flaska,white,,"{A,C,I,P,Y}",1999,false,false,false,2010-02-01,true,false
3741,Hennessy VS,Ölgerðin Egill Skallagríms ehf,frakkland,cognac,cognac,,40.0,,,false,700.0,,flaska,strong,brandy,{},8749,false,false,false,2013-11-01,true,false
3753,LAN Crianza,AMKA Ísland ehf.,spánn,,rioja,2010,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{A,F,G,L,Y}",2098,false,false,false,2011-02-01,true,false
3792,Era Sangiovese,Bakkus ehf.,ítalía,marche,marche,2014,12.5,sangiovese,01L,true,3000.0,Vitop,box,red,,"{3,I,M,P,Y}",6299,false,false,false,2009-06-01,true,false
385,Canepa Reserva Chardonnay,Haugen-Gruppen ehf.,chile,valledecen,valle del maipo,2013,13.5,chardonnay,02L,false,750.0,korkur,flaska,white,,"{A,B,C,P,Y}",1999,false,false,false,2015-06-01,true,false
3858,Pujol Cotes du Roussillon Futs de Chene,Vínekran Bourgogne ehf,frakkland,languedoc-,cotes du roussillon,2012,13.5,carignan,01M,true,750.0,korkur,flaska,red,,{},2790,false,false,false,2013-10-01,true,false
3863,Pujol La Montadella,Vínekran Bourgogne ehf,frakkland,languedoc-,cotes du roussillon,2010,13.5,carignan,01M,true,750.0,korkur,flaska,red,,"{E,J,L,S,Y}",2889,false,false,false,2008-11-01,true,false
3872,Villa Loosen Riesling,Vínfélagið ehf,þýskaland,mosel,mosel,2014,8.5,riesling,02LM,false,750.0,skrúftappi,flaska,white,,"{C,K,P,R,Y}",1699,false,false,false,2002-02-01,true,false
3876,Leffe Brune,Haugen-Gruppen ehf.,belgía,,,,6.5,,61ÖL,false,330.0,crown,flaska,beer,,{},469,false,false,false,2012-08-01,true,false
3883,De Kuyper Apricot Brandy,Globus hf,holland,,,,20.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2899,false,false,false,2008-11-01,true,false
3892,Chateau Beaumont,Ber ehf,frakkland,bordeaux,haut-medoc,2011,13.5,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{E,F,H,Æ}",3459,false,false,false,2010-03-01,true,false
3898,De Kuyper Pisang,Globus hf,holland,,,,20.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2899,false,false,false,2010-03-01,true,false
39,Mouton Cadet,Bakkus ehf.,frakkland,bordeaux,bordeaux,2012,12.5,cabernet franc,01M,false,750.0,korkur,flaska,red,,"{G,L,P,S,Y}",2198,false,false,false,2000-01-01,true,false
390,Montes Chardonnay Reserva,Globus hf,chile,valledecen,valle central,2014,13.5,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{A,B,C,P,Y}",1899,false,false,false,1997-01-01,true,false
3902,Stella Artois,Haugen-Gruppen ehf.,belgía,,,,5.0,,60LL,false,330.0,,dós,beer,,{},319,false,false,false,2010-11-01,true,false
3932,Marques de Caceres Reserva,Vín Tríó ehf,spánn,,rioja,2009,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",3199,false,false,false,2015-07-01,true,false
3951,Tuborg Classic,Ölgerðin Egill Skallagríms ehf,ísland,,,,4.6,,60LL,false,330.0,,dós,beer,,{},274,false,false,false,2010-08-01,true,false
3972,Hot n'Sweet,Mekka Wines & Spirits hf,danmörk,,,,32.0,,,false,500.0,skrúftappi,flaska,strong,shots,{},3899,false,false,false,2002-05-01,true,false
3997,Moselland Riesling Spatlese,Bakkus ehf.,þýskaland,mosel,mosel,2013,8.0,riesling,02LM,false,750.0,skrúftappi,flaska,white,,"{4,A,K,P,Y}",1498,false,false,false,2013-11-01,true,false
4015,Gull Lite,Ölgerðin Egill Skallagríms ehf,ísland,,,,4.4,,60LL,false,500.0,,dós,beer,,{},314,false,false,false,2001-11-01,true,false
4027,Beefeater,Mekka Wines & Spirits hf,stórabretland,,,,40.0,,,false,1000.0,skrúftappi,flaska,strong,gin,{},8299,false,false,false,2004-03-01,true,false
4031,Montes Merlot,Globus hf,chile,valledecen,colchagua valley,2013,13.5,merlot,01M,false,750.0,korkur,flaska,red,,"{E,F,L,S,Y}",1999,false,false,false,1999-10-01,true,false
4036,Fresita,Globus hf,chile,,,,8.0,,,false,750.0,korkur,flaska,fortified,fruit,{A},1498,false,false,false,2003-03-01,true,false
4037,Jacob's Creek Chardonnay Pinot Noir Brut,Mekka Wines & Spirits hf,ástralía,,,,11.5,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{A,B,C,P,Y}",1999,false,false,false,2003-05-01,true,false
4048,Henriques & Henriques Madeira Medium Rich,Rolf Johansen & Co ehf,portúgal,,madeira,,19.0,,,false,750.0,plasttappi,flaska,fortified,port,{},4035,false,false,false,2008-12-01,true,false
405,Franck Millet Sancerre,Vífilfell hf.,frakkland,loire,sancerre,2014,12.5,sauvignon blanc,02M,false,750.0,korkur,flaska,white,,"{4,A,B,C,Y}",2999,false,false,false,1999-04-01,true,false
406,Beronia Viura,Bakkus ehf.,spánn,,rioja,2014,12.0,viura,02L,false,750.0,skrúftappi,flaska,white,,"{4,B,L,P,Y}",1898,false,false,false,2013-05-01,true,false
4079,Chateau de Barbe Blanche,Vínfélagið ehf,frakkland,bordeaux,lussac-saint-emilion,2010,14.5,merlot,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",3870,false,false,false,2016-05-01,true,false
4091,Canepa Classico Cabernet Sauvignon,Haugen-Gruppen ehf.,chile,valledecen,colchagua valley,2013,11.5,cabernet sauvignon,01L,false,750.0,skrúftappi,flaska,red,,"{D,J,L,P,Y}",1549,false,false,false,1999-12-01,true,false
4096,Pieropan La Rocca,Rolf Johansen & Co ehf,ítalía,veneto,soave classico,2011,13.0,garganega,02M,false,750.0,korkur,flaska,white,,"{C,D,M,T,Y}",4295,false,false,false,2013-12-01,true,false
410,Rene Mure Pinot Gris Signature,Vífilfell hf.,frakkland,alsace,alsace ac,2014,12.5,pinot gris,02M,true,750.0,skrúftappi,flaska,white,,"{B,C,D,P,Y}",2599,false,false,false,2011-02-01,true,false
4105,Frontera Cabernet Sauvignon,Mekka Wines & Spirits hf,chile,valledecen,valle central,2014,11.5,cabernet sauvignon,01L,false,3000.0,,box,red,,"{D,F,J,P,Y}",4999,false,false,false,2003-07-01,true,false
412,La Chablisienne Chablis La Sereine,Globus hf,frakkland,bourgogne,chablis,2012,12.5,chardonnay,02L,false,750.0,korkur,flaska,white,,"{B,C,P,Y}",2799,false,false,false,1998-07-01,true,false
4126,Banfi Centine rautt,Bakkus ehf.,ítalía,toskana,toscana,2011,13.5,sangiovese,01M,false,375.0,korkur,flaska,red,,"{E,F,G,P,Y}",1149,false,false,false,2014-10-01,true,false
414,Guntrum Riesling,Globus hf,þýskaland,,rhein,2014,8.5,riesling,02LM,false,750.0,skrúftappi,flaska,white,,"{4,B,L,P,Y}",1399,false,false,false,1999-04-01,true,false
4144,Fetzer Sundial Chardonnay,Mekka Wines & Spirits hf,bandaríkin,,kalifornía,2012,13.0,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{C,D,G,Y}",2199,false,false,false,2015-06-01,true,false
4146,Tommasi Le Prunée Merlot,Mekka Wines & Spirits hf,ítalía,,venezie,2014,12.5,merlot,01M,false,750.0,skrúftappi,flaska,red,,"{2,3,M,P,Y}",2499,false,false,false,2003-10-01,true,false
4148,Tommasi Ripasso,Mekka Wines & Spirits hf,ítalía,veneto,valpolicella classico,2013,13.0,corvina,01T,false,750.0,korkur,flaska,red,,"{E,J,L,R,Y}",3399,false,false,false,2004-05-01,true,false
4159,Vina Albali Rosado Tempranillo,Rolf Johansen & Co ehf,spánn,castilla l,valdepenas,2015,13.0,tempranillo,03M,false,750.0,skrúftappi,flaska,rose,,"{2,3,C,I,Y}",1790,false,false,false,2016-05-01,true,false
4172,Vina Albali Reserva,Rolf Johansen & Co ehf,spánn,castilla l,valdepenas,2009,13.0,tempranillo,01M,false,750.0,korkur,flaska,red,,"{2,D,J,L,Y}",1970,false,false,false,2015-09-01,true,false
4175,Faustino V Reserva,Vífilfell hf.,spánn,,rioja,2009,13.5,tempranillo,01M,false,750.0,korkur,flaska,red,,"{D,F,G,J,Y}",2599,false,false,false,2003-05-01,true,false
4179,Marques de Caceres Crianza,Vín Tríó ehf,spánn,,rioja,2011,13.5,tempranillo,01M,false,750.0,skrúftappi,flaska,red,,"{2,E,F,J,Y}",2389,false,false,false,2012-07-01,true,false
419,Beringer Founders' Estate Sauvignon Blanc,Ölgerðin Egill Skallagríms ehf,bandaríkin,kalifornía,kalifornía,2012,13.0,sauvignon blanc,02L,false,750.0,korkur,flaska,white,,"{A,B,C,P,Y}",2775,false,false,false,2014-10-01,true,false
4196,Turning Leaf Chardonnay,Globus hf,bandaríkin,kalifornía,kalifornía,2014,12.5,chardonnay,02MM,false,750.0,skrúftappi,flaska,white,,"{A,C,D,M,Y}",1999,false,false,false,1999-05-03,true,false
4197,Turning Leaf Zinfandel,Globus hf,bandaríkin,kalifornía,kalifornía,2013,13.5,zinfandel,01M,false,750.0,skrúftappi,flaska,red,,"{D,G,K,P,Y}",1999,false,false,false,1999-05-03,true,false
422,Riunite Bianco,Bakkus ehf.,ítalía,,,,8.0,garganega,02LS,false,750.0,skrúftappi,flaska,white,,"{K,L,P,Y}",1297,false,false,false,2015-06-01,true,false
4260,Mixtus Shiraz Malbec,Globus hf,argentína,,,2014,13.0,syrah,01L,false,750.0,skrúftappi,flaska,red,,"{A,K,P,R,Y}",1498,false,false,false,2010-02-01,true,false
4284,La Joya Gran Reserva Cabernet Sauvignon,Pax vinum ehf.,chile,valledecen,colchagua valley,2012,14.0,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{E,F,H,J,Y}",2589,false,false,false,2015-12-01,true,false
4285,Gato Negro Merlot,Ölgerðin Egill Skallagríms ehf,chile,valledecen,valle central,2014,13.0,merlot,01M,false,750.0,skrúftappi,flaska,red,,"{3,D,M,P,Y}",1590,false,false,false,2003-08-01,true,false
4286,Cono Sur Cabernet Sauvignon Bicicleta,Rolf Johansen & Co ehf,chile,valledecen,valle central,2013,13.5,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{F,G,J,P,Y}",1890,false,false,false,2011-03-01,true,false
4301,Casillero del Diablo Shiraz Reserva,Mekka Wines & Spirits hf,chile,valledecen,valle central,2013,13.5,shiraz,01M,false,750.0,korkur,flaska,red,,"{D,G,Y}",1899,false,false,false,2008-08-01,true,false
4315,Sierra Silver,Ölgerðin Egill Skallagríms ehf,mexíkó,,,,38.0,,,false,700.0,skrúftappi,flaska,strong,tequila,{},6075,false,false,false,2013-10-01,true,false
4344,Santa Cristina Cipresseto Rosato,Globus hf,ítalía,toskana,toscana,2011,11.5,sangiovese,03,false,375.0,korkur,flaska,rose,,"{A,C,D,P,Y}",1099,false,false,false,2014-02-01,true,false
4385,Chateau Brown Lamartine,Globus hf,frakkland,bordeaux,bordeaux superieur,2011,13.0,cabernet sauvignon,01M,false,750.0,korkur,flaska,red,,"{D,F,L,S,Y}",2999,false,false,false,2015-05-01,true,false
4411,Barone Ricasoli Chianti,Karl K. Karlsson ehf.,ítalía,toskana,chianti,2013,13.0,sangiovese,01M,false,750.0,korkur,flaska,red,,"{3,G,L,M,Y}",2290,false,false,false,2013-11-01,true,false
4427,White Horse,Ölgerðin Egill Skallagríms ehf,stórabretland,skotland,skotland,,40.0,,,false,500.0,skrúftappi,flaska,strong,whisky,{},3999,false,false,false,2014-09-01,true,false
4437,Jameson,Mekka Wines & Spirits hf,írland,,,,40.0,,,false,1000.0,skrúftappi,flaska,strong,whisky,{},8699,false,false,false,2003-07-01,true,false
4440,Scottish Leader,Globus hf,stórabretland,,,,40.0,,,false,500.0,skrúftappi,flaska,strong,whisky,{},4198,false,false,false,2004-04-01,true,false
4441,Scottish Leader,Globus hf,stórabretland,skotland,skotland,,40.0,,,false,1000.0,skrúftappi,flaska,strong,whisky,{},7999,false,false,false,2009-04-01,true,false
4456,Mount Gay Barbados Rum Eclipse,Haugen-Gruppen ehf.,barbadoseyjar,,,,40.0,,,false,700.0,skrúftappi,flaska,strong,rum,{},6699,false,false,false,2016-02-01,true,false
4458,Montes Sauvignon Blanc Reserva,Globus hf,chile,valledecen,valle de curico,2015,13.0,sauvignon blanc,02M,false,750.0,skrúftappi,flaska,white,,"{4,B,C,I,Y}",1899,false,false,false,2002-11-01,true,false
4470,Cono Sur Sauvignon Blanc Organic,Rolf Johansen & Co ehf,chile,aconcagua,san antonio,2015,13.0,sauvignon blanc,02L,true,750.0,skrúftappi,flaska,white,,"{4,A,B,C,Y}",2180,false,false,false,2016-05-01,true,false
4474,Sunrise Sauvignon Blanc,Mekka Wines & Spirits hf,chile,valledecen,valle central,2014,13.0,sauvignon blanc,02M,false,750.0,skrúftappi,flaska,white,,"{C,I,M,P,Y}",1599,false,false,false,2008-06-01,true,false
4485,Casillero del Diablo Sauvignon Blanc,Mekka Wines & Spirits hf,chile,valledecen,valle central,2014,13.0,sauvignon blanc,02M,false,750.0,skrúftappi,flaska,white,,"{A,B,C,L,Y}",1850,false,false,false,2015-06-01,true,false
4487,Cono Sur Chardonnay Bicicleta,Rolf Johansen & Co ehf,chile,valledecen,valle central,2012,13.0,chardonnay,02M,false,750.0,skrúftappi,flaska,white,,"{A,B,C,P}",1890,false,false,false,2014-12-01,true,false
449,Mouton Cadet Rose,Bakkus ehf.,frakkland,bordeaux,bordeaux,2013,12.5,cabernet franc,03,false,750.0,skrúftappi,flaska,rose,,"{C,M,P,Y}",1999,false,false,false,2015-02-01,true,false
451,Marques de Riscal Rosado,Bakkus ehf.,spánn,,rioja,,13.5,tempranillo,03,false,750.0,skrúftappi,flaska,rose,,"{D,G,P,Y}",1999,false,false,false,2014-10-01,true,false
4519,Captain Morgan Spiced Gold,Karl K. Karlsson ehf.,,,,,35.0,,,false,1000.0,skrúftappi,flaska,strong,rum,{},7995,false,false,false,2004-03-01,true,false
4524,Koskenkorva,Globus hf,finnland,,,,37.5,,,false,1000.0,skrúftappi,flaska,strong,vodka,{},7298,false,false,false,2006-01-01,true,false
4532,Absolut,Globus hf,svíþjóð,,,,40.0,,,false,1000.0,skrúftappi,flaska,strong,vodka,{},7799,false,false,false,1999-11-01,true,false
454,Mateus,Mekka Wines & Spirits hf,portúgal,,,,10.0,,03M,false,750.0,skrúftappi,flaska,rose,,"{3,I,M,P,Y}",1499,false,false,false,2000-01-01,true,false
455,Mateus,Mekka Wines & Spirits hf,portúgal,,,,10.0,,03M,false,375.0,skrúftappi,flaska,rose,,"{A,D,I,P,Y}",779,false,false,false,2013-04-01,true,false
4573,Tuborg Gold,Ölgerðin Egill Skallagríms ehf,ísland,,,,5.5,,60LL,false,500.0,,dós,beer,,{},384,false,false,false,2003-04-01,true,false
4574,Tuborg Gold,Ölgerðin Egill Skallagríms ehf,ísland,,,,5.5,,60LL,false,330.0,crown,flaska,beer,,{},329,false,false,false,2016-04-01,true,false
4586,Disznoko Tokaji Aszu 5 Puttonyos,Globus hf,ungverjaland,,tokaj hegyalia,2005,11.5,,02TS,false,500.0,korkur,flaska,white,,"{L,N,Æ}",4499,false,false,false,2008-11-01,true,false
46,Chateau Coucheroy,Vínfélagið ehf,frakkland,bordeaux,pessac-leognan,2011,13.0,merlot,01M,false,750.0,korkur,flaska,red,,"{D,G,L,S,Y}",3180,false,false,false,2010-10-01,true,false
4631,Tinda vodka,Ölgerðin Egill Skallagríms ehf,ísland,,,,37.5,,,false,500.0,skrúftappi,flaska,strong,vodka,{},3759,false,false,false,2008-11-01,true,false
470,Riunite Blush Bianco,Bakkus ehf.,ítalía,,,,8.0,,03M,false,750.0,skrúftappi,flaska,rose,,"{A,P,Y}",1198,false,false,false,1998-08-01,true,false
4702,Chateau Lanessan,Ber ehf,frakkland,bordeaux,haut-medoc,2004,14.0,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{F,H,L,T,Y}",4151,false,false,false,2010-03-01,true,false
4707,Planeta La Segreta hvítt,Vínfélagið ehf,ítalía,sikiley,sicilia,2014,12.5,grecanico,02M,false,750.0,korkur,flaska,white,,"{C,I,M,P,Y}",2499,false,false,false,2016-02-01,true,false
4711,Pernod,Mekka Wines & Spirits hf,frakkland,,,,40.0,,,false,700.0,skrúftappi,flaska,strong,snaps,{},6199,false,false,false,2010-04-01,true,false
4713,Moosehead Lager,Elgur ehf,kanada,,,,5.0,,60LL,false,350.0,crown,flaska,beer,,{},299,false,false,false,2010-02-01,true,false
4722,Larsen VSOP,Ölgerðin Egill Skallagríms ehf,frakkland,cognac,cognac,,40.0,,,false,700.0,,flaska,strong,brandy,{},8750,false,false,false,2007-06-01,true,false
4731,Fonterutoli Chianti Classico,Vínfélagið ehf,ítalía,toskana,chianti classico,2013,13.5,sangiovese,01M,false,750.0,korkur,flaska,red,,"{E,F,H,T,Y}",3295,false,false,false,2015-02-01,true,false
4733,Castello Fonterutoli,Vínfélagið ehf,ítalía,toskana,chianti classico,2010,14.0,sangiovese,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Æ}",7860,false,false,false,2015-07-01,true,false
4735,Badiola,Vínfélagið ehf,ítalía,toskana,toscana,2013,13.0,sangiovese,01M,false,750.0,plasttappi,flaska,red,,"{D,F,G,M,Y}",2495,false,false,false,2015-03-01,true,false
4748,Perlino Asti,Winehouse ehf,ítalía,piemonte,asti,,7.0,,04S,false,750.0,korkur,flaska,bubbly,,"{K,N,R,Y}",1390,false,false,false,2016-01-01,true,false
475,Mumm Demi-Sec,Mekka Wines & Spirits hf,frakkland,champagne,champagne,,12.0,,04M,false,750.0,korkur,flaska,bubbly,,"{4,A,N,Y}",6799,false,false,false,2000-01-01,true,false
476,Mumm Cordon Rouge Brut,Mekka Wines & Spirits hf,frakkland,champagne,champagne,,12.0,,04,false,750.0,korkur,flaska,bubbly,,"{A,B,C,P,Æ}",6499,false,false,false,2014-05-01,true,false
4760,Angostura 1824,Alvin Nordic Associates ehf,trínidadogtóbagó,,,,40.0,,,false,700.0,korktappi,flaska,strong,rum,{},13668,false,false,false,2013-08-09,true,false
4761,Angostura 1919,Alvin Nordic Associates ehf,trínidadogtóbagó,,,,40.0,,,false,700.0,korktappi,flaska,strong,rum,{},8952,false,false,false,2009-02-01,true,false
477,Moet & Chandon Brut Imperial,Ölgerðin Egill Skallagríms ehf,frakkland,champagne,champagne,,12.0,,04,false,750.0,korkur,flaska,bubbly,,"{4,A,I,P,Y}",6750,false,false,false,2000-01-01,true,false
4778,Gato Negro Cabernet Sauvignon,Ölgerðin Egill Skallagríms ehf,chile,valledecen,valle central,2014,11.5,cabernet sauvignon,01L,false,3000.0,flextappi,box,red,,"{3,D,L,M,Y}",5350,false,false,false,2004-04-01,true,false
4781,Jacquesson Cuvee 738,Ber ehf,frakkland,champagne,champagne,738,12.0,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{4,B,T,Æ}",6945,false,false,false,2015-10-01,true,false
4788,Westmalle Trappist Dubbel,Elgur ehf,belgía,,,,7.0,,61ÖL,false,330.0,crown,flaska,beer,,{},699,false,false,false,2013-01-01,true,false
479,Veuve Clicquot Ponsardin Brut,Globus hf,frakkland,champagne,champagne,,12.0,,04,false,750.0,korkur,flaska,bubbly,,"{4,A,B,P,Y}",6998,false,false,false,2000-01-01,true,false
4810,Clos de l'Oratoire Chateauneuf-de-Pape,Bakkus ehf.,frakkland,rhone,chateauneuf-du-pape,2012,14.5,grenache,01T,false,750.0,korkur,flaska,red,,"{E,J,S,T,Æ}",4698,false,false,false,2013-06-01,true,false
482,Gosset Brut Excellence,HOB-vín ehf,frakkland,champagne,champagne,,12.0,pinot noir,04,false,750.0,korkur,flaska,bubbly,,"{4,B,C,Æ}",4999,false,false,false,2015-09-01,true,false
4835,Hine Rare VSOP Fine Champagne,Alvin Nordic Associates ehf,frakkland,cognac,fine champagne,,40.0,,,false,700.0,,flaska,strong,brandy,{},11324,false,true,false,2010-05-01,false,false
4838,Angostura 5 ára,Alvin Nordic Associates ehf,trínidadogtóbagó,,,,40.0,,,false,700.0,skrúftappi,flaska,strong,rum,{},8466,false,false,false,2011-12-01,true,false
484,Taittinger Brut Reserve,Bakkus ehf.,frakkland,champagne,champagne,,12.5,chardonnay,04,false,750.0,korkur,flaska,bubbly,,"{A,B,C,P,Æ}",5999,false,false,false,2013-11-01,true,false
4854,Moselland Avantgarde Riesling,Bakkus ehf.,þýskaland,mosel,mosel,2014,8.5,riesling,02LM,false,750.0,korkur,flaska,white,,"{4,A,K,P,Y}",1798,false,false,false,2015-09-01,true,false
4860,Drostdy-Hof Chenin Blanc,Globus hf,suðurafríka,,western cape,2015,12.5,chenin blanc,02L,false,3000.0,bibtwist,box,white,,"{4,I,P,Y}",5399,false,false,false,2003-08-01,true,false
4861,Drostdy-Hof Shiraz Merlot Cape Red,Globus hf,suðurafríka,,western cape,2015,13.5,shiraz,01M,false,3000.0,bibtwist,box,red,,"{F,G,J,Y}",5699,false,false,false,2003-10-01,true,false
4869,Mickey Finn Sour Raspberry,Haugen-Gruppen ehf.,írland,,,,15.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2799,false,false,false,2008-06-01,true,false
4884,De Kuyper Triple Sec,Globus hf,holland,,,,40.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},4499,false,false,false,2010-03-01,true,false
4895,Grand Marnier Cordon Rouge,Ölgerðin Egill Skallagríms ehf,frakkland,,,,40.0,,,false,700.0,korktappi,flaska,strong,liqueur,{},7495,false,false,false,2003-10-01,true,false
4896,De Kuyper Blue Curacao,Globus hf,holland,,,,20.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2899,false,false,false,2008-11-01,true,false
4897,Grand Marnier Cordon Rouge,Ölgerðin Egill Skallagríms ehf,frakkland,,,,40.0,,,false,1000.0,korktappi,flaska,strong,liqueur,{},10399,false,false,false,2005-05-01,true,false
4904,Mickey Finn Sour Apple,Haugen-Gruppen ehf.,írland,,,,15.0,,,false,500.0,skrúftappi,flaska,strong,liqueur,{},2799,false,false,false,2005-12-01,true,false
4943,Faxe Premium,HOB-vín ehf,danmörk,,,,5.0,,60LL,false,330.0,crown,flaska,beer,,{},237,false,false,false,2014-06-01,true,false
4944,Heineken,Vífilfell hf.,holland,,,,5.0,,60LL,false,650.0,crown,flaska,beer,,{},555,false,false,false,2016-04-01,true,false
4950,Heineken,Vífilfell hf.,holland,,,,5.0,,60LL,false,330.0,,dós,beer,,{},285,false,false,false,2003-02-01,true,false
4951,Royal Export,HOB-vín ehf,danmörk,,,,5.8,,60LL,false,330.0,,dós,beer,,{},263,false,false,false,2003-11-01,true,false
4964,Domaine Weinbach Pinot Gris Cuvee Ste Catherine,Föroya Bjór ehf,frakkland,alsace,alsace ac,2014,14.0,pinot gris,02TM,false,750.0,korkur,flaska,white,,"{2,4,D,T,Æ}",5730,false,false,false,2015-12-01,true,false
4969,Kendall Jackson Vintner's Zinfandel Reserve,HOB-vín ehf,bandaríkin,kalifornía,kalifornía,2011,14.5,zinfandel,01M,false,750.0,korkur,flaska,red,,"{E,F,J,V,Y}",3099,false,false,false,2016-02-01,true,false
498,Gancia Asti,Ölgerðin Egill Skallagríms ehf,ítalía,piemonte,asti,,7.5,moscato bianco,04S,false,750.0,korkur,flaska,bubbly,,"{A,K,N,R,Y}",1949,false,false,false,2000-01-01,true,false
4994,Calina Chardonny,HOB-vín ehf,chile,aconcagua,valle de casablanca,2013,13.5,chardonnay,02M,false,750.0,plasttappi,flaska,white,,"{4,C,L,M,Y}",1999,false,false,false,2015-12-01,true,false
4995,Calina Carmenere,HOB-vín ehf,chile,valledecen,maule valley,2013,13.5,carmenere,01M,false,750.0,plasttappi,flaska,red,,"{D,G,J,P,Y}",1999,false,false,false,2015-12-01,true,false
4996,Chateau Timberlay Cuvee Marie Paule Prestige,Elgur ehf,frakkland,bordeaux,bordeaux superieur,2006,12.5,cabernet sauvignon,,false,750.0,korkur,flaska,red,,"{E,F,S,Y}",3844,false,true,false,2012-04-01,false,false
5004,Calina Cabernet Sauvignon,HOB-vín ehf,chile,valledecen,maule valley,2014,13.5,cabernet sauvignon,01M,false,750.0,plasttappi,flaska,red,,"{F,G,J,Y}",1999,false,false,false,2015-12-01,true,false
502,Martini Asti,Mekka Wines & Spirits hf,ítalía,piemonte,asti,,7.5,moscato bianco,04S,false,750.0,korkur,flaska,bubbly,,"{A,P,R,Y}",1599,false,false,false,1996-03-01,true,false
5032,Beringer Cabernet Sauvignon,Ölgerðin Egill Skallagríms ehf,bandaríkin,kalifornía,kalifornía,2013,13.0,cabernet sauvignon,01M,false,750.0,skrúftappi,flaska,red,,"{D,F,G,J,Y}",1985,false,false,false,2003-12-01,true,false
5047,Bitburger,Winehouse ehf,þýskaland,,,,4.8,,60LL,false,500.0,,dós,beer,,{},335,false,false,false,2015-06-01,true,false
5048,Bitburger,Winehouse ehf,þýskaland,,,,4.8,,60LL,false,330.0,crown,flaska,beer,,{},289,false,false,false,2015-06-01,true,false
5051,Thor Pilsner,HOB-vín ehf,danmörk,,,,4.6,,60LL,false,330.0,,dós,beer,,{},177,false,false,false,2003-10-01,true,false
5053,Singha Lager,Tómas & Dúna ehf,taíland,,,,5.0,,60LL,false,330.0,crown,flaska,beer,,{},299,false,false,false,2010-06-01,true,false
5066,Banfi Cum Laude,Bakkus ehf.,ítalía,toskana,toscana,2012,14.0,cabernet sauvignon,01T,false,750.0,korkur,flaska,red,,"{E,F,H,S,Y}",3398,false,false,false,2009-11-01,true,false
5068,Banfi Rosso di Montalcino,Bakkus ehf.,ítalía,toskana,montalcino,2013,13.0,sangiovese,01M,false,750.0,korkur,flaska,red,,"{D,F,J,L,Y}",2998,false,false,false,2015-11-01,true,false
